0.047 0.657
0.0	152
0.03332222222222299	-0.008242804986590802
0.06666666666666697	-0.009599917827815885
0.10000000000000091	-0.011118293465708473
0.13314444444444415	-0.011205616240569594
0.1664777777777781	-0.012564303709686198
0.19980000000000017	-0.012542354071073625
0.23314444444444507	-0.015443377948451298
0.26628888888888924	-0.016944780589912112
0.2996222222222223	-0.022786329843355158
0.3329555555555553	-0.02285662297822788
0.3662888888888892	-0.024370765673758066
0.3994333333333334	-0.03020746147841491
0.43277777777777826	-0.030127131614166247
0.4661111111111113	-0.04030468670627663
0.4994333333333343	-0.03601493384524712
0.5325888888888894	-0.04768545925667733
0.5659222222222224	-0.05048067544241752
0.5992555555555554	-0.05505251616818818
0.6325888888888885	-0.05936791402913766
0.6657444444444445	-0.06527388283383173
0.6990666666666666	-0.06942928321135555
0.7323999999999996	-0.07534042661873475
0.7657444444444454	-0.07964073013778405
0.7988888888888896	-0.0869261383670662
0.8322222222222226	-0.08994052569026001
0.8655555555555556	-0.09838264181667788
0.8988888888888887	-0.10151169572249374
0.9320333333333328	-0.10603550400814032
0.9653777777777778	-0.11612256237685281
0.9986999999999989	-0.12198485624377531
1.0320333333333347	-0.1220377373596454
1.0651888888888879	-0.1337166290939351
1.098522222222222	-0.1381025699902838
1.1318555555555558	-0.14406387055994907
1.165188888888888	-0.15701989825581641
1.198333333333334	-0.16447068840686718
1.2316666666666678	-0.1658870251760347
1.265	-0.1760770065406142
1.298333333333334	-0.18332072252271503
1.331488888888889	-0.1906716110843335
1.3648111111111103	-0.2009744414177208
1.3981444444444442	-0.20827471997071012
1.431488888888889	-0.21987472742453995
1.4646333333333332	-0.2227925821425607
1.4979666666666671	-0.23596711761973133
1.5312999999999992	-0.2432821960424525
1.5646333333333333	-0.25637943960512743
1.5977777777777793	-0.26368116316300094
1.6311222222222224	-0.2783191276380208
1.6644444444444453	-0.2855555070522796
1.6977777777777792	-0.29984738503066743
1.7309333333333343	-0.31026550614093673
1.7642666666666682	-0.31476922781930794
1.7976000000000003	-0.32933025186689835
1.8309333333333344	-0.3379130616767275
1.8640777777777784	-0.346871068887897
1.8974111111111105	-0.3614559993299453
1.9307444444444446	-0.37167600301458814
1.9640777777777785	-0.3818719938321644
1.9972333333333336	-0.396393049487339
2.0305666666666675	-0.4095735994611839
2.0638888888888904	-0.41840650284878045
2.0972333333333335	-0.432919266199039
2.130377777777778	-0.4460336923483086
2.16371111111111	-0.4591014569689763
2.1970444444444457	-0.4709168610688427
2.2303777777777793	-0.48256886597308957
2.2635222222222238	-0.49428205866084574
2.296866666666667	-0.5073032533925437
2.3301888888888898	-0.5191562124696291
2.363522222222222	-0.5365274296854586
2.396677777777779	-0.5511689479164338
2.43	-0.5612277244640519
2.463344444444445	-0.5773485043281453
2.4966777777777787	-0.5906952745206738
2.529822222222223	-0.6050100426128137
2.563155555555555	-0.6198080646866876
2.596488888888889	-0.6344410088952909
2.629822222222221	-0.6475196612417852
2.662977777777778	-0.6592080559604739
2.69631111111111	-0.6797064961701921
2.729633333333333	-0.6942650123235333
2.762977777777778	-0.7086799409014727
2.796122222222224	-0.724913245808866
2.829455555555556	-0.7380584985061548
2.86278888888889	-0.7555913862888052
2.896122222222222	-0.7699287581970796
2.9292666666666665	-0.7860477791977806
2.9626000000000006	-0.8064869521230212
2.9959444444444454	-0.8196482611752619
3.0292666666666666	-0.8387333844761792
3.0624222222222235	-0.8530656546260343
3.0957555555555554	-0.870798796463783
3.1290888888888895	-0.886873971960901
3.1624222222222214	-0.904324696628782
3.1955777777777783	-0.923249009961132
3.2289000000000017	-0.9395883427329851
3.2622333333333335	-0.9586031377551151
3.2955777777777784	-0.9760285687422962
3.328722222222223	-0.9935898687423229
3.3620555555555547	-1.0122864135496599
3.3953777777777776	-1.0328904756156359
3.4287222222222224	-1.0532498030972235
3.461866666666667	-1.0694589101897454
3.4952000000000005	-1.0884429690068536
3.528533333333333	-1.107194202860382
3.561866666666667	-1.1262210483433868
3.595011111111111	-1.1481444133965488
3.628344444444445	-1.1656341376192678
3.66168888888889	-1.1874648197243731
3.695011111111113	-1.2064338462578434
3.728166666666666	-1.225556244113163
3.7615	-1.2472923465030359
3.794833333333332	-1.2678866305207244
3.8281666666666663	-1.2882659948276087
3.861322222222223	-1.3073723351602111
3.894644444444446	-1.3304494701069314
3.927977777777778	-1.351066174913345
